일자|시간|구분,공급량
2019-02-17 13 B,1647.0565
2019-02-17 14 B,1594.9596
2019-02-17 15 B,1476.8516
2019-02-17 16 B,1452.6387
2019-02-17 17 B,1504.1959
2019-02-17 18 B,1656.9896
2019-02-17 19 B,1951.7786
2019-02-17 20 B,2078.3647
2019-02-17 21 B,2058.4258
2019-02-17 22 B,2014.9398
2019-02-17 23 B,1950.4248
2019-02-17 24 B,1880.569
2019-02-18 01 B,1816.4408
2019-02-18 02 B,1575.4371
2019-02-18 03 B,1434.8451
2019-02-18 04 B,1438.1301
2019-02-18 05 B,1532.1553
2019-02-18 06 B,1598.8365
2019-02-18 07 B,1710.3875
2019-02-18 08 B,2049.2532
2019-02-18 09 B,2216.7275
2019-02-18 10 B,2140.803
2019-02-18 11 B,2071.5217
2019-02-18 12 B,1864.1179
2019-02-18 13 B,1743.1267
2019-02-18 14 B,1683.1495
2019-02-18 15 B,1562.9656
2019-02-18 16 B,1534.5641
2019-02-18 17 B,1590.369
2019-02-18 18 B,1738.7318
2019-02-18 19 B,2029.0221
2019-02-18 20 B,2165.1682
2019-02-18 21 B,2139.0059
2019-02-18 22 B,2088.239
2019-02-18 23 B,1991.1171
2019-02-18 24 B,1906.714
2019-02-19 01 B,1746.5586
2019-02-19 02 B,1511.7391
2019-02-19 03 B,1383.1895
2019-02-19 04 B,1411.1852
2019-02-19 05 B,1545.2964
2019-02-19 06 B,1709.0338
2019-02-19 07 B,1940.2604
2019-02-19 08 B,2340.1633
2019-02-19 09 B,2425.5713
2019-02-19 10 B,2260.5457
2019-02-19 11 B,2147.8623
2019-02-19 12 B,1919.159
2019-02-19 13 B,1796.6844
2019-02-19 14 B,1745.3398
2019-02-19 15 B,1631.2355
2019-02-19 16 B,1596.4608
2019-02-19 17 B,1648.5043
2019-02-19 18 B,1792.658
2019-02-19 19 B,2084.261
2019-02-19 20 B,2223.3003
2019-02-19 21 B,2209.5146
2019-02-19 22 B,2158.822
2019-02-19 23 B,2065.452
2019-02-19 24 B,1958.5604
2019-02-20 01 B,1685.7253
2019-02-20 02 B,1450.9049
2019-02-20 03 B,1324.3723
2019-02-20 04 B,1354.5703
2019-02-20 05 B,1497.8556
2019-02-20 06 B,1651.0968
2019-02-20 07 B,1897.2673
2019-02-20 08 B,2267.3337
2019-02-20 09 B,2392.6418
2019-02-20 10 B,2220.992
2019-02-20 11 B,2105.1128
2019-02-20 12 B,1872.4691
2019-02-20 13 B,1744.3196
2019-02-20 14 B,1678.9954
2019-02-20 15 B,1557.3945
2019-02-20 16 B,1528.5386
2019-02-20 17 B,1586.494
2019-02-20 18 B,1770.013
2019-02-20 19 B,2103.113
2019-02-20 20 B,2269.3447
2019-02-20 21 B,2258.761
2019-02-20 22 B,2212.272
2019-02-20 23 B,2124.9678
2019-02-20 24 B,2007.289
2019-02-21 01 B,1780.4393
2019-02-21 02 B,1529.5901
2019-02-21 03 B,1405.1654
2019-02-21 04 B,1410.9855
2019-02-21 05 B,1560.7869
2019-02-21 06 B,1690.8286
2019-02-21 07 B,1936.6388
2019-02-21 08 B,2313.1187
2019-02-21 09 B,2456.0173
2019-02-21 10 B,2270.4006
2019-02-21 11 B,2151.9714
2019-02-21 12 B,1914.7986
2019-02-21 13 B,1776.5336
2019-02-21 14 B,1706.4996
2019-02-21 15 B,1586.2584
2019-02-21 16 B,1542.6389
2019-02-21 17 B,1603.7046
2019-02-21 18 B,1760.4523
2019-02-21 19 B,2094.8057
2019-02-21 20 B,2256.7266
2019-02-21 21 B,2244.1555
2019-02-21 22 B,2208.7385
2019-02-21 23 B,2113.827
2019-02-21 24 B,2005.3276
2019-02-22 01 B,1757.1367
2019-02-22 02 B,1509.9039
2019-02-22 03 B,1389.429
2019-02-22 04 B,1409.3019
2019-02-22 05 B,1529.6626
2019-02-22 06 B,1657.1273
2019-02-22 07 B,1921.7819
2019-02-22 08 B,2311.832
2019-02-22 09 B,2419.4968
2019-02-22 10 B,2196.168
2019-02-22 11 B,2086.166
2019-02-22 12 B,1854.9554
2019-02-22 13 B,1732.6084
2019-02-22 14 B,1680.9915
2019-02-22 15 B,1555.125
2019-02-22 16 B,1525.818
2019-02-22 17 B,1582.4552
2019-02-22 18 B,1736.2224
2019-02-22 19 B,2027.9374
2019-02-22 20 B,2185.607
2019-02-22 21 B,2166.8025
2019-02-22 22 B,2114.612
2019-02-22 23 B,2011.0088
2019-02-22 24 B,1911.3966
2019-02-23 01 B,1723.2867
2019-02-23 02 B,1466.1001
2019-02-23 03 B,1339.1909
2019-02-23 04 B,1336.2673
2019-02-23 05 B,1449.1238
2019-02-23 06 B,1575.2134
2019-02-23 07 B,1850.2744
2019-02-23 08 B,2254.194
2019-02-23 09 B,2359.9553
2019-02-23 10 B,2137.077
2019-02-23 11 B,2014.0964
2019-02-23 12 B,1777.8358
2019-02-23 13 B,1628.7294
2019-02-23 14 B,1565.4772
2019-02-23 15 B,1434.703
2019-02-23 16 B,1401.6666
2019-02-23 17 B,1456.4163
2019-02-23 18 B,1609.5889
2019-02-23 19 B,1929.7274
2019-02-23 20 B,2081.9456
2019-02-23 21 B,2062.4473
2019-02-23 22 B,1953.2703
2019-02-23 23 B,1843.3821
2019-02-23 24 B,1747.027
2019-02-24 01 B,1594.7102
2019-02-24 02 B,1333.7433
2019-02-24 03 B,1182.8536
2019-02-24 04 B,1190.4564
2019-02-24 05 B,1293.9171
2019-02-24 06 B,1390.9376
2019-02-24 07 B,1592.329
2019-02-24 08 B,1977.7623
2019-02-24 09 B,2099.9382
2019-02-24 10 B,1957.2827
2019-02-24 11 B,1880.9445
2019-02-24 12 B,1652.8762
2019-02-24 13 B,1499.6045
2019-02-24 14 B,1434.9009
2019-02-24 15 B,1311.7972
2019-02-24 16 B,1265.7957
2019-02-24 17 B,1324.9938
2019-02-24 18 B,1484.159
2019-02-24 19 B,1813.7853
2019-02-24 20 B,1965.1045
2019-02-24 21 B,1948.1073
2019-02-24 22 B,1832.948
2019-02-24 23 B,1740.3285
2019-02-24 24 B,1644.8895
2019-02-25 01 B,1563.3971
2019-02-25 02 B,1321.9031
2019-02-25 03 B,1179.5304
2019-02-25 04 B,1187.5988
2019-02-25 05 B,1282.6143
2019-02-25 06 B,1336.8083
2019-02-25 07 B,1486.83
2019-02-25 08 B,1833.324
2019-02-25 09 B,1996.2844
2019-02-25 10 B,1879.7357
2019-02-25 11 B,1806.6357
2019-02-25 12 B,1592.4048
2019-02-25 13 B,1445.4705
2019-02-25 14 B,1382.7145
2019-02-25 15 B,1272.9075
2019-02-25 16 B,1225.9902
2019-02-25 17 B,1273.384
2019-02-25 18 B,1439.4054
2019-02-25 19 B,1748.8147
2019-02-25 20 B,1900.5986
2019-02-25 21 B,1899.5718
2019-02-25 22 B,1829.5682
2019-02-25 23 B,1745.4858
2019-02-25 24 B,1653.2646
2019-02-26 01 B,1492.3737
2019-02-26 02 B,1277.0494
2019-02-26 03 B,1173.5646
2019-02-26 04 B,1212.3822
2019-02-26 05 B,1341.8687
2019-02-26 06 B,1499.1484
2019-02-26 07 B,1771.1027
2019-02-26 08 B,2166.9023
2019-02-26 09 B,2246.6667
2019-02-26 10 B,2049.1748
2019-02-26 11 B,1945.1987
2019-02-26 12 B,1707.0111
2019-02-26 13 B,1551.0055
2019-02-26 14 B,1478.9075
2019-02-26 15 B,1344.4293
2019-02-26 16 B,1294.287
2019-02-26 17 B,1318.32
2019-02-26 18 B,1467.4786
2019-02-26 19 B,1757.2184
2019-02-26 20 B,1902.2732
2019-02-26 21 B,1946.3398
2019-02-26 22 B,1893.2338
2019-02-26 23 B,1814.5323
2019-02-26 24 B,1709.8944
2019-02-27 01 B,1475.7395
2019-02-27 02 B,1242.6025
2019-02-27 03 B,1123.2017
2019-02-27 04 B,1158.8997
2019-02-27 05 B,1306.4254
2019-02-27 06 B,1456.8038
2019-02-27 07 B,1712.0198
2019-02-27 08 B,2134.504
2019-02-27 09 B,2222.1921
2019-02-27 10 B,2050.9133
2019-02-27 11 B,1947.0792
2019-02-27 12 B,1753.6881
2019-02-27 13 B,1605.5775
2019-02-27 14 B,1535.7136
2019-02-27 15 B,1401.5299
2019-02-27 16 B,1348.4313
2019-02-27 17 B,1379.3636
2019-02-27 18 B,1522.4592
2019-02-27 19 B,1775.2375
2019-02-27 20 B,1879.186
2019-02-27 21 B,1899.1389
2019-02-27 22 B,1846.5424
2019-02-27 23 B,1758.2603
2019-02-27 24 B,1661.3162
2019-02-28 01 B,1431.5822
2019-02-28 02 B,1158.9827
2019-02-28 03 B,1049.8569
2019-02-28 04 B,1078.7115
2019-02-28 05 B,1195.5068
2019-02-28 06 B,1324.6682
2019-02-28 07 B,1572.851
2019-02-28 08 B,1981.0845
2019-02-28 09 B,2077.5767
2019-02-28 10 B,1922.2996
2019-02-28 11 B,1824.7072
2019-02-28 12 B,1667.3938
2019-02-28 13 B,1576.0846
2019-02-28 14 B,1546.9617
2019-02-28 15 B,1461.0695
2019-02-28 16 B,1448.9844
2019-02-28 17 B,1496.1406
2019-02-28 18 B,1663.7731
2019-02-28 19 B,1888.9867
2019-02-28 20 B,1956.2716
2019-02-28 21 B,1971.6428
2019-02-28 22 B,1915.9432
2019-02-28 23 B,1821.0394
2019-02-28 24 B,1739.8302
2019-03-01 01 B,1541.9688
2019-03-01 02 B,1321.8903
2019-03-01 03 B,1186.5328
2019-03-01 04 B,1153.7946
2019-03-01 05 B,1273.7753
2019-03-01 06 B,1314.0559
2019-03-01 07 B,1463.2848
2019-03-01 08 B,1701.5627
2019-03-01 09 B,1847.1326
2019-03-01 10 B,1928.2133
2019-03-01 11 B,1917.351
2019-03-01 12 B,1746.0618
2019-03-01 13 B,1603.5356
2019-03-01 14 B,1547.802
2019-03-01 15 B,1455.5039
2019-03-01 16 B,1430.7069
2019-03-01 17 B,1493.7975
2019-03-01 18 B,1656.9163
2019-03-01 19 B,1954.9917
2019-03-01 20 B,2127.696
2019-03-01 21 B,2132.3894
2019-03-01 22 B,2111.0234
2019-03-01 23 B,2030.0402
2019-03-01 24 B,1907.3866
2019-03-02 01 B,1707.0665
2019-03-02 02 B,1465.7197
2019-03-02 03 B,1335.4789
2019-03-02 04 B,1345.9625
2019-03-02 05 B,1539.9072
2019-03-02 06 B,1648.3809
2019-03-02 07 B,2011.022
2019-03-02 08 B,2438.2412
2019-03-02 09 B,2447.5947
2019-03-02 10 B,2219.101
2019-03-02 11 B,2095.7446
2019-03-02 12 B,1909.7301
2019-03-02 13 B,1746.0399
2019-03-02 14 B,1650.4083
2019-03-02 15 B,1487.622
2019-03-02 16 B,1417.1843
2019-03-02 17 B,1429.2992
2019-03-02 18 B,1550.6221
2019-03-02 19 B,1856.1062
2019-03-02 20 B,2021.5607
2019-03-02 21 B,2034.8711
2019-03-02 22 B,2037.7488
2019-03-02 23 B,1953.8944
2019-03-02 24 B,1843.075
2019-03-03 01 B,1589.135
2019-03-03 02 B,1335.2468
2019-03-03 03 B,1192.9226
2019-03-03 04 B,1134.0739
2019-03-03 05 B,1272.312
2019-03-03 06 B,1333.4363
2019-03-03 07 B,1532.6697
2019-03-03 08 B,1925.4977
2019-03-03 09 B,1950.6512
2019-03-03 10 B,1780.7888
2019-03-03 11 B,1672.5139
2019-03-03 12 B,1499.772
2019-03-03 13 B,1351.5731
2019-03-03 14 B,1278.8429
2019-03-03 15 B,1113.3408
2019-03-03 16 B,1048.8778
2019-03-03 17 B,1073.3998
2019-03-03 18 B,1198.5511
2019-03-03 19 B,1464.7266
2019-03-03 20 B,1631.3344
2019-03-03 21 B,1598.4769
2019-03-03 22 B,1486.4591
2019-03-03 23 B,1441.5067
2019-03-03 24 B,1356.7051
2019-03-04 01 B,1226.758
2019-03-04 02 B,993.32086
2019-03-04 03 B,884.4171
2019-03-04 04 B,883.43115
2019-03-04 05 B,1032.2422
2019-03-04 06 B,1065.4329
2019-03-04 07 B,1237.3376
2019-03-04 08 B,1603.7137
2019-03-04 09 B,1681.7118
2019-03-04 10 B,1564.0044
2019-03-04 11 B,1498.2117
2019-03-04 12 B,1354.6924
2019-03-04 13 B,1260.4221
2019-03-04 14 B,1220.2886
2019-03-04 15 B,1098.2341
2019-03-04 16 B,1054.0073
2019-03-04 17 B,1080.3971
2019-03-04 18 B,1196.1475
2019-03-04 19 B,1456.3156
2019-03-04 20 B,1622.2826
2019-03-04 21 B,1581.7023
2019-03-04 22 B,1470.0787
2019-03-04 23 B,1449.457
2019-03-04 24 B,1374.8394
2019-03-05 01 B,1243.502
2019-03-05 02 B,1026.7145
2019-03-05 03 B,933.83875
2019-03-05 04 B,951.25146
2019-03-05 05 B,1123.5411
2019-03-05 06 B,1232.8033
2019-03-05 07 B,1576.5366
2019-03-05 08 B,2019.162
2019-03-05 09 B,2047.9584
2019-03-05 10 B,1857.5465
2019-03-05 11 B,1704.28
2019-03-05 12 B,1525.2959
2019-03-05 13 B,1393.5493
2019-03-05 14 B,1346.2399
2019-03-05 15 B,1221.5636
2019-03-05 16 B,1185.8345
2019-03-05 17 B,1224.4012
2019-03-05 18 B,1371.7881
2019-03-05 19 B,1653.4205
2019-03-05 20 B,1829.3606
2019-03-05 21 B,1824.219
2019-03-05 22 B,1706.1693
2019-03-05 23 B,1677.0793
2019-03-05 24 B,1566.4493
2019-03-06 01 B,1324.5294
2019-03-06 02 B,1103.3875
2019-03-06 03 B,985.0604
2019-03-06 04 B,1013.0324
2019-03-06 05 B,1187.4603
2019-03-06 06 B,1277.6436
2019-03-06 07 B,1617.6351
2019-03-06 08 B,2052.089
2019-03-06 09 B,2061.2773
2019-03-06 10 B,1849.8966
2019-03-06 11 B,1686.3735
2019-03-06 12 B,1495.0297
2019-03-06 13 B,1353.6975
2019-03-06 14 B,1299.2571
2019-03-06 15 B,1170.041
2019-03-06 16 B,1122.1323
2019-03-06 17 B,1152.6793
2019-03-06 18 B,1309.3413
2019-03-06 19 B,1617.5281
2019-03-06 20 B,1824.4402
2019-03-06 21 B,1852.6793
2019-03-06 22 B,1786.6522
2019-03-06 23 B,1698.935
2019-03-06 24 B,1589.1621
2019-03-07 01 B,1325.9114
2019-03-07 02 B,1098.8073
2019-03-07 03 B,983.59406
2019-03-07 04 B,992.03217
2019-03-07 05 B,1169.4852
2019-03-07 06 B,1261.8076
2019-03-07 07 B,1606.8987
2019-03-07 08 B,2024.4773
2019-03-07 09 B,2045.0844
2019-03-07 10 B,1828.9949
2019-03-07 11 B,1654.4197
2019-03-07 12 B,1477.3096
2019-03-07 13 B,1341.8173
2019-03-07 14 B,1281.6967
2019-03-07 15 B,1153.1001
2019-03-07 16 B,1099.1934
2019-03-07 17 B,1124.785
2019-03-07 18 B,1274.3505
2019-03-07 19 B,1588.0983
2019-03-07 20 B,1784.3899
2019-03-07 21 B,1801.3336
2019-03-07 22 B,1733.9884
2019-03-07 23 B,1646.8539
2019-03-07 24 B,1535.7667
2019-03-08 01 B,1340.4972
2019-03-08 02 B,1114.3794
2019-03-08 03 B,976.70184
2019-03-08 04 B,988.8807
2019-03-08 05 B,1173.3043
2019-03-08 06 B,1264.9144
2019-03-08 07 B,1616.2627
2019-03-08 08 B,2031.1725
2019-03-08 09 B,2052.4429
2019-03-08 10 B,1831.4705
2019-03-08 11 B,1675.7328
2019-03-08 12 B,1503.5168
2019-03-08 13 B,1373.7937
2019-03-08 14 B,1316.8383
2019-03-08 15 B,1191.8623
2019-03-08 16 B,1153.0835
2019-03-08 17 B,1184.5271
2019-03-08 18 B,1346.8391
2019-03-08 19 B,1659.0209
2019-03-08 20 B,1851.4395
2019-03-08 21 B,1876.4647
2019-03-08 22 B,1804.9506
2019-03-08 23 B,1711.2922
2019-03-08 24 B,1606.9182
2019-03-09 01 B,1352.6346
2019-03-09 02 B,1129.4059
2019-03-09 03 B,999.6024
2019-03-09 04 B,1008.9385
2019-03-09 05 B,1188.9779
2019-03-09 06 B,1278.807
2019-03-09 07 B,1626.6036
2019-03-09 08 B,2030.5774
2019-03-09 09 B,2026.6855
2019-03-09 10 B,1784.3232
2019-03-09 11 B,1626.7734
2019-03-09 12 B,1453.3455
2019-03-09 13 B,1317.7375
2019-03-09 14 B,1250.8069
2019-03-09 15 B,1118.2207
2019-03-09 16 B,1062.0464
2019-03-09 17 B,1095.174
2019-03-09 18 B,1233.3048
2019-03-09 19 B,1546.0742
2019-03-09 20 B,1759.2651
2019-03-09 21 B,1783.5155
2019-03-09 22 B,1688.5793
2019-03-09 23 B,1607.4072
2019-03-09 24 B,1509.4261
2019-03-10 01 B,1371.36
2019-03-10 02 B,1149.9438
2019-03-10 03 B,1008.3382
2019-03-10 04 B,992.43115
2019-03-10 05 B,1135.8247
2019-03-10 06 B,1163.8433
2019-03-10 07 B,1424.715
2019-03-10 08 B,1782.428
2019-03-10 09 B,1835.2089
2019-03-10 10 B,1669.8625
2019-03-10 11 B,1535.4377
2019-03-10 12 B,1372.9237
2019-03-10 13 B,1247.4827
2019-03-10 14 B,1188.6133
2019-03-10 15 B,1063.1924
2019-03-10 16 B,1016.3106
2019-03-10 17 B,1051.7018
2019-03-10 18 B,1198.1162
2019-03-10 19 B,1505.1896
2019-03-10 20 B,1699.0652
2019-03-10 21 B,1706.7909
2019-03-10 22 B,1594.0499
2019-03-10 23 B,1502.0817
2019-03-10 24 B,1413.2972
2019-03-11 01 B,1221.2964
2019-03-11 02 B,999.6217
2019-03-11 03 B,871.65234
2019-03-11 04 B,873.16394
2019-03-11 05 B,1006.1948
2019-03-11 06 B,1041.6812
2019-03-11 07 B,1241.317
2019-03-11 08 B,1600.6508
2019-03-11 09 B,1666.1676
2019-03-11 10 B,1525.7517
2019-03-11 11 B,1396.9769
2019-03-11 12 B,1252.5623
2019-03-11 13 B,1144.1063
2019-03-11 14 B,1094.0236
2019-03-11 15 B,976.7718
2019-03-11 16 B,947.1228
2019-03-11 17 B,984.3494
2019-03-11 18 B,1127.3688
2019-03-11 19 B,1416.1035
2019-03-11 20 B,1568.3619
2019-03-11 21 B,1573.979
2019-03-11 22 B,1489.8549
2019-03-11 23 B,1434.1676
2019-03-11 24 B,1335.4733
2019-03-12 01 B,1194.0728
2019-03-12 02 B,975.06683
2019-03-12 03 B,848.58356
2019-03-12 04 B,873.024
2019-03-12 05 B,1039.3931
2019-03-12 06 B,1144.0729
2019-03-12 07 B,1473.8395
2019-03-12 08 B,1904.8278
2019-03-12 09 B,1893.6843
2019-03-12 10 B,1663.5392
2019-03-12 11 B,1516.581
2019-03-12 12 B,1334.6599
2019-03-12 13 B,1224.7568
2019-03-12 14 B,1160.6545
2019-03-12 15 B,1034.7177
2019-03-12 16 B,986.31287
2019-03-12 17 B,1018.9337
2019-03-12 18 B,1153.613
2019-03-12 19 B,1436.5096
2019-03-12 20 B,1592.3971
2019-03-12 21 B,1599.6666
2019-03-12 22 B,1517.1248
2019-03-12 23 B,1449.7067
2019-03-12 24 B,1334.6975
2019-03-13 01 B,1127.331
2019-03-13 02 B,909.2054
2019-03-13 03 B,784.6458
2019-03-13 04 B,798.4008
2019-03-13 05 B,959.7474
2019-03-13 06 B,1041.7504
2019-03-13 07 B,1344.2465
2019-03-13 08 B,1729.0219
2019-03-13 09 B,1731.2192
2019-03-13 10 B,1498.5437
2019-03-13 11 B,1352.3173
2019-03-13 12 B,1192.6007
2019-03-13 13 B,1072.1925
2019-03-13 14 B,1003.6766
2019-03-13 15 B,876.8189
2019-03-13 16 B,830.44025
2019-03-13 17 B,855.88605
2019-03-13 18 B,986.56287
2019-03-13 19 B,1246.1527
2019-03-13 20 B,1386.7034
2019-03-13 21 B,1391.9426
2019-03-13 22 B,1330.7588
2019-03-13 23 B,1258.9299
2019-03-13 24 B,1149.3241
2019-03-14 01 B,899.09644
2019-03-14 02 B,683.55054
2019-03-14 03 B,556.9817
2019-03-14 04 B,570.6532
2019-03-14 05 B,736.2677
2019-03-14 06 B,804.38403
2019-03-14 07 B,1094.0288
2019-03-14 08 B,1485.7527
2019-03-14 09 B,1490.1676
2019-03-14 10 B,1273.9924
2019-03-14 11 B,1136.6191
2019-03-14 12 B,984.73004
2019-03-14 13 B,875.6481
2019-03-14 14 B,808.34265
2019-03-14 15 B,692.9524
2019-03-14 16 B,642.56604
2019-03-14 17 B,669.9096
2019-03-14 18 B,791.3857
2019-03-14 19 B,1058.7534
2019-03-14 20 B,1207.1085
2019-03-14 21 B,1207.6648
2019-03-14 22 B,1144.2974
2019-03-14 23 B,1061.8984
2019-03-14 24 B,966.9112
2019-03-15 01 B,831.192
2019-03-15 02 B,618.24915
2019-03-15 03 B,494.63376
2019-03-15 04 B,527.82837
2019-03-15 05 B,694.1196
2019-03-15 06 B,749.89246
2019-03-15 07 B,1014.8754
2019-03-15 08 B,1387.945
2019-03-15 09 B,1406.2295
2019-03-15 10 B,1221.2394
2019-03-15 11 B,1101.6583
2019-03-15 12 B,1018.67017
2019-03-15 13 B,941.32355
2019-03-15 14 B,892.8548
2019-03-15 15 B,790.73267
2019-03-15 16 B,747.39294
2019-03-15 17 B,779.45776
2019-03-15 18 B,905.5152
2019-03-15 19 B,1156.1466
2019-03-15 20 B,1307.315
2019-03-15 21 B,1315.8086
2019-03-15 22 B,1261.1235
2019-03-15 23 B,1181.3422
2019-03-15 24 B,1090.8306
2019-03-16 01 B,979.3848
2019-03-16 02 B,779.9167
2019-03-16 03 B,665.4201
2019-03-16 04 B,702.4368
2019-03-16 05 B,863.5507
2019-03-16 06 B,938.4062
2019-03-16 07 B,1196.3911
2019-03-16 08 B,1574.9227
2019-03-16 09 B,1577.541
2019-03-16 10 B,1355.519
2019-03-16 11 B,1244.4105
2019-03-16 12 B,1109.8638
2019-03-16 13 B,1017.17566
2019-03-16 14 B,965.4437
2019-03-16 15 B,857.39075
2019-03-16 16 B,819.67
2019-03-16 17 B,839.382
2019-03-16 18 B,962.91284
2019-03-16 19 B,1231.5197
2019-03-16 20 B,1384.0804
2019-03-16 21 B,1406.6665
2019-03-16 22 B,1377.8516
2019-03-16 23 B,1304.4181
2019-03-16 24 B,1232.5067
2019-03-17 01 B,1088.6799
2019-03-17 02 B,880.153
2019-03-17 03 B,762.0795
2019-03-17 04 B,777.49945
2019-03-17 05 B,919.84283
2019-03-17 06 B,958.05695
2019-03-17 07 B,1131.4685
2019-03-17 08 B,1491.658
2019-03-17 09 B,1509.0189
2019-03-17 10 B,1347.0735
2019-03-17 11 B,1235.5912
2019-03-17 12 B,1109.0293
2019-03-17 13 B,1026.9254
2019-03-17 14 B,972.4354
2019-03-17 15 B,861.50116
2019-03-17 16 B,826.48737
2019-03-17 17 B,847.0891
2019-03-17 18 B,960.7239
2019-03-17 19 B,1215.0947
2019-03-17 20 B,1365.4242
2019-03-17 21 B,1370.8542
2019-03-17 22 B,1322.3458
2019-03-17 23 B,1236.8212
2019-03-17 24 B,1159.8627
2019-03-18 01 B,1034.9548
2019-03-18 02 B,833.3599
2019-03-18 03 B,702.8782
2019-03-18 04 B,709.28143
2019-03-18 05 B,835.20056
2019-03-18 06 B,837.6143
2019-03-18 07 B,1005.8193
2019-03-18 08 B,1355.1077
2019-03-18 09 B,1404.1648
2019-03-18 10 B,1296.4614
2019-03-18 11 B,1207.733
2019-03-18 12 B,1116.0983
2019-03-18 13 B,1057.6765
2019-03-18 14 B,1010.2521
2019-03-18 15 B,908.3055
2019-03-18 16 B,875.76996
2019-03-18 17 B,919.47833
2019-03-18 18 B,1032.4884
2019-03-18 19 B,1288.4465
2019-03-18 20 B,1444.9984
2019-03-18 21 B,1426.4146
2019-03-18 22 B,1367.47
2019-03-18 23 B,1267.8673
2019-03-18 24 B,1180.8595
2019-03-19 01 B,1058.5659
2019-03-19 02 B,858.3295
2019-03-19 03 B,740.7691
2019-03-19 04 B,762.4605
2019-03-19 05 B,921.9916
2019-03-19 06 B,1034.4841
2019-03-19 07 B,1295.273
2019-03-19 08 B,1668.7336
2019-03-19 09 B,1660.9723
2019-03-19 10 B,1503.9707
2019-03-19 11 B,1385.5236
2019-03-19 12 B,1274.3014
2019-03-19 13 B,1216.1914
2019-03-19 14 B,1199.887
2019-03-19 15 B,1110.9156
2019-03-19 16 B,1077.0815
2019-03-19 17 B,1117.0704
2019-03-19 18 B,1224.1445
2019-03-19 19 B,1494.2517
2019-03-19 20 B,1657.0508
2019-03-19 21 B,1645.9304
2019-03-19 22 B,1647.5223
2019-03-19 23 B,1546.2942
2019-03-19 24 B,1437.2938
2019-03-20 01 B,1182.2755
2019-03-20 02 B,991.8049
2019-03-20 03 B,878.2125
2019-03-20 04 B,895.29987
2019-03-20 05 B,1065.3302
2019-03-20 06 B,1151.5399
2019-03-20 07 B,1417.1826
2019-03-20 08 B,1787.1232
2019-03-20 09 B,1791.046
2019-03-20 10 B,1610.347
2019-03-20 11 B,1488.778
2019-03-20 12 B,1369.0454
2019-03-20 13 B,1301.2015
2019-03-20 14 B,1286.2902
2019-03-20 15 B,1197.0684
2019-03-20 16 B,1182.0781
2019-03-20 17 B,1239.7148
2019-03-20 18 B,1374.2502
2019-03-20 19 B,1672.809
2019-03-20 20 B,1865.5353
2019-03-20 21 B,1855.7322
2019-03-20 22 B,1836.0333
2019-03-20 23 B,1735.9893
2019-03-20 24 B,1618.9758
2019-03-21 01 B,1333.6664
2019-03-21 02 B,1124.7037
2019-03-21 03 B,1019.94666
2019-03-21 04 B,1040.1698
2019-03-21 05 B,1217.2845
2019-03-21 06 B,1292.9945
2019-03-21 07 B,1578.0203
2019-03-21 08 B,1944.715
2019-03-21 09 B,1944.2079
2019-03-21 10 B,1756.5513
2019-03-21 11 B,1635.0336
2019-03-21 12 B,1511.2216
2019-03-21 13 B,1431.3853
2019-03-21 14 B,1395.8625
2019-03-21 15 B,1302.3964
2019-03-21 16 B,1290.1387
2019-03-21 17 B,1346.4192
2019-03-21 18 B,1461.6573
2019-03-21 19 B,1741.6696
2019-03-21 20 B,1916.8097
2019-03-21 21 B,1908.8174
2019-03-21 22 B,1896.5015
2019-03-21 23 B,1789.2979
2019-03-21 24 B,1681.8839
2019-03-22 01 B,1369.7543
2019-03-22 02 B,1144.197
2019-03-22 03 B,1028.7076
2019-03-22 04 B,1045.4175
2019-03-22 05 B,1195.9714
2019-03-22 06 B,1252.723
2019-03-22 07 B,1528.5778
2019-03-22 08 B,1880.1571
2019-03-22 09 B,1850.7627
2019-03-22 10 B,1606.7455
2019-03-22 11 B,1472.7981
2019-03-22 12 B,1313.391
2019-03-22 13 B,1227.2441
2019-03-22 14 B,1175.5468
2019-03-22 15 B,1069.9388
2019-03-22 16 B,1044.8904
2019-03-22 17 B,1091.1719
2019-03-22 18 B,1210.5461
2019-03-22 19 B,1499.6401
2019-03-22 20 B,1706.6498
2019-03-22 21 B,1707.7976
2019-03-22 22 B,1691.397
2019-03-22 23 B,1597.5834
2019-03-22 24 B,1503.1556
2019-03-23 01 B,1279.2185
2019-03-23 02 B,1050.4102
2019-03-23 03 B,935.73944
2019-03-23 04 B,957.24585
2019-03-23 05 B,1099.3073
2019-03-23 06 B,1168.7386
2019-03-23 07 B,1453.4172
2019-03-23 08 B,1815.2961
2019-03-23 09 B,1790.9032
2019-03-23 10 B,1553.3932
2019-03-23 11 B,1409.4106
2019-03-23 12 B,1259.1309
2019-03-23 13 B,1163.9972
2019-03-23 14 B,1103.8408
2019-03-23 15 B,992.719
2019-03-23 16 B,964.2232
2019-03-23 17 B,987.55927
2019-03-23 18 B,1097.7758
2019-03-23 19 B,1389.6824
2019-03-23 20 B,1576.0006
2019-03-23 21 B,1574.6027
2019-03-23 22 B,1554.3419
2019-03-23 23 B,1451.881
2019-03-23 24 B,1356.577
2019-03-24 01 B,1196.1836
2019-03-24 02 B,955.99365
2019-03-24 03 B,821.5091
2019-03-24 04 B,835.3039
2019-03-24 05 B,968.7911
2019-03-24 06 B,1008.06616
